time,symbol,highPrice,lowPrice,closePrice,openPrice,volume,sma,ema,rsi,oscillateurStochastique,oscillateurStochastiqueSMA
2019-11-01 18:00:00,INTC,50.145,50.011,50.084,50.089,2000,49.903468749999995,49.968193070484695,62.34096692111943,87.22549160327262,86.43007511602315
2019-11-01 19:00:00,INTC,50.11,49.976,50.049,50.053,100,49.899249999999995,49.975888968533766,61.154855643044655,86.97430744940435,86.53732676267484
2019-11-04 04:00:00,INTC,50.509,50.038,50.448,50.115,594,49.909437499999996,50.0208519239115,59.337860780984585,89.83780680350226,86.66371624962123
2019-11-04 05:00:00,INTC,50.5,50.365,50.439,50.443,199,49.92490625,50.060675550205644,66.45658263305305,89.77321659250755,86.8255904821141
2019-11-04 06:00:00,INTC,50.554,50.356,50.492,50.434,1732,49.94034375,50.10175406923368,67.30496453900695,90.15358116836515,87.11823995662091
2019-11-04 07:00:00,INTC,50.598,50.321,50.395,50.426,4958,49.9519375,50.12968225311619,68.09688581314856,89.45744222764466,87.34390699009617
2019-11-04 08:00:00,INTC,50.633,50.286,50.466,50.472,26860,49.9729375,50.16171251472417,59.76928622927183,89.96698722549164,87.5978820790074
2019-11-04 09:00:00,INTC,50.971,50.33,50.812,50.47,2108485,50.008624999999995,50.22364465617901,72.23113964687016,92.45012200373188,87.93040205412822
2019-11-04 10:00:00,INTC,51.033,50.595,50.944,50.816,1898698,50.04125,50.29224992701911,80.07712082262229,93.39744509832069,88.3263161252253
2019-11-04 11:00:00,INTC,51.131,50.764,51.002,50.949,2283216,50.079281249999994,50.35984517206491,78.98305084745787,93.8136931247309,88.73817839656799
2019-11-04 12:00:00,INTC,51.184,50.821,51.119,51.011,1547876,50.12715625,50.43214563186825,87.10826210826227,94.65336586766186,89.13488987767734
2019-11-04 13:00:00,INTC,51.282,50.958,51.144,51.126,1370367,50.17378125,50.499941285976035,86.99712643678176,94.83278312042486,89.62609444524189
2019-11-04 14:00:00,INTC,51.308,50.967,51.206,51.146,1392281,50.22734374999999,50.56718497302594,88.03418803418805,95.27773790727721,90.15637210340816
2019-11-04 15:00:00,INTC,51.273,50.95,51.077,51.215,2864672,50.27659374999999,50.61573878511871,90.20152883947198,94.35194488301995,90.55029264947456
2019-11-04 16:00:00,INTC,51.157,50.932,51.024,51.082,3375139,50.316687499999986,50.6546208055836,82.38747553816029,93.97158030716236,90.97451477600755
