time,symbol,highPrice,lowPrice,closePrice,openPrice,volume
2016-01-04 06:00:00,NVDA,7.9110,7.9060,7.9080,7.9080,800
2016-01-04 07:00:00,NVDA,7.8860,7.7940,7.7980,7.8830,8700
2016-01-04 08:00:00,NVDA,7.9570,7.7960,7.8230,7.9540,11600
2016-01-04 09:00:00,NVDA,7.9550,7.7960,7.8840,7.8100,5578360
2016-01-04 10:00:00,NVDA,7.9010,7.8350,7.8900,7.8810,5159756
2016-01-04 11:00:00,NVDA,7.8940,7.8450,7.8860,7.8910,3241596
2016-01-04 12:00:00,NVDA,7.9350,7.8590,7.9080,7.8860,2991296
2016-01-04 13:00:00,NVDA,7.9250,7.8720,7.8740,7.9100,2700276
2016-01-04 14:00:00,NVDA,7.8940,7.8350,7.8540,7.8750,2856232
2016-01-04 15:00:00,NVDA,7.9080,7.8180,7.9010,7.8540,7148308
2016-01-04 16:00:00,NVDA,7.9350,7.8700,7.9320,7.9010,3307712
2016-01-04 17:00:00,NVDA,7.9570,7.9300,7.9320,7.9540,1000
2016-01-04 18:00:00,NVDA,7.9350,7.9300,7.9320,7.9320,3200
2016-01-04 19:00:00,NVDA,7.9350,7.9300,7.9320,7.9320,2000
2016-01-05 07:00:00,NVDA,7.9350,7.9300,7.9320,7.9320,660
2016-01-05 08:00:00,NVDA,8.1550,7.9860,8.0790,7.9880,36512
2016-01-05 09:00:00,NVDA,8.0820,7.9300,7.9890,8.0470,6338464
2016-01-05 10:00:00,NVDA,8.1040,7.9520,8.1000,7.9860,5585392
2016-01-05 11:00:00,NVDA,8.1650,8.0790,8.1350,8.0980,6299524
2016-01-05 12:00:00,NVDA,8.1430,8.0840,8.1390,8.1350,3674732
2016-01-05 13:00:00,NVDA,8.1560,8.0990,8.1350,8.1380,3277024
2016-01-05 14:00:00,NVDA,8.1410,8.0670,8.0720,8.1370,3045756
2016-01-05 15:00:00,NVDA,8.0850,8.0200,8.0250,8.0740,7524496
2016-01-05 16:00:00,NVDA,8.0690,8.0250,8.0420,8.0270,7857748
2016-01-05 17:00:00,NVDA,8.0600,8.0470,8.0540,8.0490,1712
2016-01-05 18:00:00,NVDA,8.1280,8.0450,8.0910,8.0570,39212
2016-01-05 19:00:00,NVDA,8.0820,8.0330,8.0760,8.0570,34732
2016-01-06 08:00:00,NVDA,7.9720,7.8590,7.9230,7.9470,8120
2016-01-06 09:00:00,NVDA,7.9640,7.8230,7.8670,7.9220,5101328
2016-01-06 10:00:00,NVDA,7.9330,7.8590,7.8770,7.8660,4324184
2016-01-06 11:00:00,NVDA,7.9060,7.8330,7.8350,7.8780,4104132
2016-01-06 12:00:00,NVDA,7.8420,7.7570,7.7620,7.8370,5280928
2016-01-06 13:00:00,NVDA,7.7690,7.6960,7.7080,7.7590,3848372
2016-01-06 14:00:00,NVDA,7.7350,7.6030,7.6300,7.7050,5606908
2016-01-06 15:00:00,NVDA,7.7130,7.6110,7.6960,7.6300,9843116
2016-01-06 16:00:00,NVDA,7.7630,7.6910,7.7250,7.6950,1478320
2016-01-06 18:00:00,NVDA,7.7130,7.7080,7.7100,7.7100,8000
2016-01-06 19:00:00,NVDA,7.7280,7.7060,7.7080,7.7250,4960
2016-01-07 04:00:00,NVDA,7.5690,7.5350,7.5370,7.5660,8800
